id	nombre	marca	Categoria	precio	ranking	activo	weidian_id	link weidian	foto portada	foto 1	foto 2	foto 3	foto 4	foto 5	foto6	descripcion	descripcion ingles
7125	Nike Air Force 1 (PK Batch) Low Black	Nike	OTROS	55	4.6	SI	7107747701	https://weidian.com/item.html?itemID=7107747701	https://si.geilicdn.com/wdseller1416021268-5e3f0000018f740ef3440a2395f2_1440_1441.jpg	https://si.geilicdn.com/wdseller1416021268-607300000196e5ca2e3a0a23047e_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-54e100000196e5ca49260a210256_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-5a0c00000196e5ca57010a23111a_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-62b800000196e5ca67420a20e284_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-5e2a00000196e5ca79300a239846_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-58fb00000196e5ca1df40a2395a3_1074_1074.jpg	¡Serie K*obe! ¡Versión Gx! Línea completa! ¡El primer representante del mundo, Kobe!	
7126	Adidas Superstar (OG Batch) White	Adidas	OTROS	39	4.6	SI	7390190102	https://weidian.com/item.html?itemID=7390190102	https://si.geilicdn.com/pcitem1416021268-254a0000018607b939280a20e2c5_1098_1095.jpg	https://si.geilicdn.com/wdseller1416021268-7d0c0000019c1fdaeea90a20e284_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-7e8a0000019c1fdb10960a23037f_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-07810000019c1fdb7c6f0a230115_1440_1440.jpg	https://si.geilicdn.com/wdseller1416021268-03e20000019c1fdb8acc0a207569_1440_1440.jpg	https://si.geilicdn.com/pcitem1416021268-17070000019b4c6feb0e0a207569_1440_1440.jpg	https://si.geilicdn.com/wdseller1416021268-6b380000019c1fdbbe580a239846_1440_1440.jpg	¡Serie A*J! ¡Versión Dongguan/DG2.0! ¡LJR proviene de la misma fuente que un juego completo de moldes! Continuamente actualizado, revisado y enviado..	
7127	Adidas Yeezy Boost 350 V2 (LJR Batch) 'Zebra	Adidas	ZAPATOS	29	4.6	SI	7073459390	https://weidian.com/item.html?itemID=7073459390	https://si.geilicdn.com/wdseller1416021268-62e100000196e5ca3b890a2301b4_1074_1074.jpg	https://si.geilicdn.com/pcitem1416021268-6a6c0000018cb852726f0a2301a5_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-026c0000018612121ca10a230368_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-787e0000018cb8528c6b0a20e672_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-7fd4000001861210e18e0a231179_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-007200000186121164240a22d30f_1098_1095.jpg	https://si.geilicdn.com/pcitem1416021268-437a0000018c5b5bf5060a22d4f5_1098_1098.jpg	¡Serie de mates! ¡Versión original pura de VT! ¡Apertura del molde de cartón original de Vietnam! ¡La serie principal para el comercio exterior!	
7128	Calvin Klein Boxer Briefs (H12 Batch)	Calvin Klein	ROPA_INTERIOR	58	4.8	SI	7233366525	https://weidian.com/item.html?itemID=7233366525	https://si.geilicdn.com/wdseller1416021268-09c60000019c1fdac21e0a23038e_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-24b60000019a08a7f13c0a20e284_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-24df0000019a08a7ddaf0a2303ee_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-1fe00000019a08a7c7930a23037f_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-14510000019a089f1a190a2396f4_5000_5000.jpg.webp			¡Serie A*F1! ¡Serie CPFM! ¡Versión cabra! ¡Lote correcto! ¡Accesorios completos! Los envíos continúan...	
7129	New Era 59Fifty (PK Batch) Fitted Cap		OTROS	55	4.5	SI	7239368435	https://weidian.com/item.html?itemID=7239368435	https://si.geilicdn.com/pcitem1416021268-07f200000186121180550a23132e_1098_1095.jpg	https://si.geilicdn.com/pcitem1416021268-28b200000190518ced950a21146b_1159_1242.jpg	https://si.geilicdn.com/pcitem1416021268-275700000190518d03810a231316_1146_1242.jpg	https://si.geilicdn.com/wdseller1416021268-7dc50000018fefb02b250a23111a_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-7d430000018fefb03c2b0a23047e_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-7e590000018fefb048b40a20e273_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-7f640000018fefb0554f0a239846_1098_1098.jpg	¡Serie de entrenadores! ¡Versión Foshan A+! ¡No homólogo! ¡Sangre pura! ¡El lote más fuerte del mercado! ¡Los almacenes locales están comenzando a aba	
7130	Jordan Air Force 1 (H12 Batch) Low White	Jordan	GORRAS	26	4.9	SI	7241215507	https://weidian.com/item.html?itemID=7241215507	https://si.geilicdn.com/pcitem1416021268-2a530000019a08a806d50a23111a_960_957.jpg	https://si.geilicdn.com/wdseller1416021268-48f40000018fdb4099cf0a81347d_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-475e0000018fdb40cc890a210349_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-4a1f0000018fdb40e2730a207569_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-49c10000018fdb40f13f0a2315ef_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-3a620000018fe0a36bcb0a240147_2560_2560.jpg	https://si.geilicdn.com/wdseller1416021268-3a630000018fe0a38bac0a240147_2560_2560.jpg	¡Serie A*D! S*amba/Gacela Samba! S2/Versión superior! ¡Nivel de techo disponible comercialmente! ¡Material de capa superior original! ¡Siéntete libre	
7131	Carhartt WIP Hooded Sweatshirt (OG Batch)	Carhartt	OTROS	22	4.8	SI	7220103062	https://weidian.com/item.html?itemID=7220103062	https://si.geilicdn.com/pcitem1416021268-62e600000190518cd8ed0a23959c_1081_1047.jpg	https://si.geilicdn.com/wdseller1416021268-1cbf0000018db29ef9380a231273_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-1b1f0000018db29f0b450a8134f0_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-1b4b0000018db29f1d8e0a2313c4_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-125f0000018db29f34ee0a813470_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-16b30000018db29f468a0a20e2c5_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-1dc80000018db29f52b50a2313e0_1098_1098.jpg	¡Serie de la fuerza aérea AF1! ¡Una nueva línea de producción! ¡Lote no circulado en el mercado! La combinación de colores se actualizará y enviará...	
7132	Nike Air Max 270 React (PK Batch) Black	Nike	ZAPATOS	35	4.6	SI	6593976096	https://weidian.com/item.html?itemID=6593976096	https://si.geilicdn.com/wdseller1416021268-44680000018fdb408e360a8134f0_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-52dd00000193f6301b9f0a20e273_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-527b00000193f6302a830a2315ef_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-4f5d00000193f63036830a23038e_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-4fc500000193f63045dd0a2301b4_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-4ae900000193f630549d0a20e2c5_1074_1074.jpg	https://si.geilicdn.com/wdseller1416021268-53c100000193f63061f10a8134f0_1074_1074.jpg	¡Serie A*J1! Ts zapatillas bajos para niños barb! ¡Versión Tk/RK! ¡Revelado de datos de cartón original! ¡Configuración original de fábrica! ¡Redefinir e	
7133	Converse Chuck Taylor All Star (LJR Batch) Ox Black	Converse	ZAPATOS	17	4.6	SI	7223718952	https://weidian.com/item.html?itemID=7223718952	https://si.geilicdn.com/wdseller1416021268-6d0d0000018db29ee9980a239737_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-00930000018de29b88210a210244_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-066f0000018de29ba4ad0a20e35c_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-7bba0000018de29bb5d90a210349_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-07560000018de29bc4380a20e273_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-53b80000018de29c0b500a22d50c_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-06ea0000018de29bde570a20e2c5_1080_1080.jpg	¡Serie de diapositivas Y*eezy! ¡Versión GX/Verde x! ¡No dudes en comparar cualquier versión del mercado! US4-US14 ¡Se recomienda comprar dos tallas má	
7134	Adidas Ultraboost (OG Batch) Uncaged Black	Adidas	ZAPATOS	29	4.9	SI	7234443079	https://weidian.com/item.html?itemID=7234443079	https://si.geilicdn.com/wdseller1416021268-53d300000193f6300e270a811411_1074_1074.jpg	https://si.geilicdn.com/open1703496000-1234478995-030d0000018eee64ace20a8133b5_1170_1097.jpg	https://si.geilicdn.com/open1703496000-1234478995-37570000018eee64adff0a210559_1170_1113.jpg	https://si.geilicdn.com/open1703496000-1234478995-75e30000018eee64af2b0a239631_1170_1133.jpg	https://si.geilicdn.com/open1703496000-1234478995-18030000018eee64b0cf0a210298_1170_1120.jpg	https://si.geilicdn.com/open1703496000-1234478995-71820000018eee64b2030a232357_1170_1132.jpg	https://si.geilicdn.com/open1703496000-1234478995-0c2b0000018eee64b3480a239383_1170_1132.jpg	¡Serie publicitaria! ¡ para correr Ultraboost! ¡Serie Ub1.0/3,0/4,0/6,0! ¡Suela BASF! Lotes especiales para comercio exterior! ¡Salida estab	
7135	Nike Air Force 1 (LJR Batch) Low White	Nike	ZAPATOS	22	4.7	SI	7239922169	https://weidian.com/item.html?itemID=7239922169	https://si.geilicdn.com/wdseller1416021268-79d30000018de29b7a0d0a23136f_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-40120000018e82a54ac30a20e35c_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-44930000018e82a538cd0a8133ca_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-42070000018e82a600490a8134f0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-42170000018e82a62fc70a2313e0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-412f0000018e82a64dd30a20e672_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-3c4a0000018e82a674470a20e2c5_1080_1080.jpg	¡Serie A*D! S*amba/Samba/Zapatos de entrenamiento moral/Serie AF1 Air Force/Serie Shell Head. ¡Versión VT! ¡Producto de escalón T1 del mercado! ¡Se en	
7136	Nike Dunk Low (H12 Batch) 'Paris	Nike	ZAPATOS	62	4.8	SI	6659716110	https://weidian.com/item.html?itemID=6659716110	https://si.geilicdn.com/open1703496000-1234478995-4c930000018eee64ab4e0a8115b5_1170_1084.jpg	https://si.geilicdn.com/wdseller1416021268-773b0000018dd0f3125e0a239737_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-19070000018dd0f31f5c0a813276_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1fa70000018dd0f338950a23132e_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-20690000018dd0f346e50a8134f0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-24ab0000018dd0f353270a2313e0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-68ad0000018dd0f35f1e0a23944c_1080_1080.jpg	¡Serie Balenciaga! ¡Versión XA! ¡Zapatos/Defender de neumáticos de París! ¡Suela combinada de modelo privado! Los colores van saliendo uno tras otro..	
7137	Calvin Klein T-Shirt (LJR Batch)	Calvin Klein	ROPA_INTERIOR	38	4.8	SI	6591478050	https://weidian.com/item.html?itemID=6591478050	https://si.geilicdn.com/pcitem1416021268-6cd6000001904c4451e60a207569_1074_1074.jpg	https://si.geilicdn.com/pcitem1416021268-38900000019223d6495d0a239646_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-591c0000019223d62f6a0a21146b_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1a68000001903cff76ba0a2396f4_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1ad8000001903cff858d0a20e2c5_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1a4b000001903cff5b750a81347d_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1934000001903cff3ecd0a23057e_1080_1080.jpg	¡Serie K*obe! ¡Kobe 4/5/6/8! ¡Destrucción/WKB/versión Max! ¡Placa de carbono compuesta original de Dongguan! ¡La obra maestra cumbre!	
7138	Nike Air Max 90 (OG Batch) Essential Black	Nike	OTROS	46	4.9	SI	6972584504	https://weidian.com/item.html?itemID=6972584504	https://si.geilicdn.com/wdseller1416021268-131d0000018dd0f301ab0a2104c1_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-5e700000018f743056eb0a8133cc_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-57bd0000018f743066140a23041a_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-5dfb0000018f74308c2c0a230115_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-5bc90000018f7430e7d00a23047e_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-5c3e0000018f74310ee70a210256_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-5d730000018f74311db70a20e273_1080_1080.jpg	¡Serie A*J! ¡Lw versión! ¡El lote de tallas de mujer de mayor calidad del mercado! Enlace completo! Actualizado continuamente...	
7139	Adidas Superstar (PK Batch) Black	Adidas	ZAPATOS	38	4.8	SI	7362243981	https://weidian.com/item.html?itemID=7362243981	https://si.geilicdn.com/pcitem1416021268-1b5d0000019223d6667a0a23057e_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-4c6c0000019acf30eb2b0a23111a_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-14b20000019af5a0479f0a230115_960_957.jpg	https://si.geilicdn.com/pcitem1416021268-17b70000019af5a035860a207569_960_957.jpg	https://si.geilicdn.com/pcitem1416021268-1b190000019abc76b3a00a2396f4_4279_4279.jpg.webp			¡Serie N * ike! ¡La versión destructora del mundo de Max! ¡Ja 3 Morant! Enlace completo!	
7140	Nike Air Max 90 (LJR Batch) Essential White	Nike	ZAPATOS	36	4.6	SI	7126320630	https://weidian.com/item.html?itemID=7126320630	https://si.geilicdn.com/wdseller1416021268-59290000018f74300a8c0a20e284_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-28e50000018ceb512d8b0a813470_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-2fc80000018ceb514d800a231273_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-20720000018ceb51670e0a210349_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-00280000018ceb5184930a239737_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-4da400000184c5b16d020a231418_1280_1084.jpg	https://si.geilicdn.com/wdseller1416021268-2eb40000018ceb54c51d0a23132e_1288_1288.jpg	¡Serie A*J1! ¡Es una púa baja! ¡Lote XC Qingyuan! ¡Pedido privado! ¡Se están almacenando productos al contado!	
7141	Nike Air Force 1 (H12 Batch) Low White	Nike	ZAPATOS	29	4.7	SI	7220113566	https://weidian.com/item.html?itemID=7220113566	https://si.geilicdn.com/pcitem1416021268-18890000019abc7989d20a239646_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-29900000018db3053f260a20e672_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-119d0000018db3058f920a2104c1_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-21c20000018db305bae40a8134f0_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-18ff0000018db305d72e0a20e7c7_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-299c0000018db306152b0a20e672_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-1ab50000018db305fc7a0a2312e8_1098_1098.jpg	A*J1 ¡Serie baja! ¡Versión DT! Enlaces completos (2)	
7142	Adidas Yeezy Boost 350 V2 (PK Batch) 'Zebra	Adidas	ZAPATOS	41	4.7	SI	6058782894	https://weidian.com/item.html?itemID=6058782894	https://si.geilicdn.com/pcitem1416021268-2b7a0000018ceb5110e50a8133ca_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-3fae00000190190e0adc0a239846_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-7f9700000190190e165f0a20e35c_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-3a7200000190190e20c40a8134f0_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-3f5900000190190e2b720a23038e_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-402100000190190e38810a81347d_1098_1098.jpg	https://si.geilicdn.com/wdseller1416021268-3cf300000190190e48e50a2303ee_1096_1095.jpg	¡Serie N*b990v3/v6! ¡Edición Presidente! ¡Producto de referencia en la industria! ¡Lote nuevo! ¡Promoción estable por parte de socios! ¡Servicio postv	
7143	Nike Air Max 270 React (OG Batch) Black	Nike	ZAPATOS	38	4.5	SI	6255757516	https://weidian.com/item.html?itemID=6255757516	https://si.geilicdn.com/pcitem1416021268-1b8a0000018db30ba3020a20e273_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-133200000187b58f1d100a2301a5_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-14e200000187b58f3de00a22d3fa_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-563500000188b4ce56700a2102d0_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-0c480000018eb0a18d730a2313e0_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-09970000018eb0a1a37a0a23132e_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-0b0f0000018eb0a205660a23136f_1098_1098.jpg	¡Serie A*J1! ¡Serie Air Jordan 1 Low OG! ¡Versión DT! ¡El lote de primer nivel del mercado! ¡Nuevo enviado!	
7144	Adidas Superstar (LJR Batch) White	Adidas	ZAPATOS	35	4.8	SI	7268904079	https://weidian.com/item.html?itemID=7268904079	https://si.geilicdn.com/wdseller1416021268-3fcc00000190190dfe440a2102c5_1098_1098.jpg	https://si.geilicdn.com/wdseller901794274622-03640000019190e584cf0a207569_958_957.jpg	https://si.geilicdn.com/wdseller901794274622-08780000019190edb9c90a23037f_958_957.jpg	https://si.geilicdn.com/wdseller901794274622-07550000019190e9a7610a2102c5_958_957.jpg	https://si.geilicdn.com/wdseller901794274622-77620000019190ef9b590a8133cc_750_750.jpg	https://si.geilicdn.com/wdseller901794274622-43f00000019190f02b830a231316_958_957.jpg	https://si.geilicdn.com/wdseller901794274622-7c2e0000019190f0a5f90a20e672_958_957.jpg	Serie N*b! Colección 1906R! ¡Versión M! Enlaces completos...	
7145	Adidas Yeezy Boost 350 V2 (PK Batch)	Adidas	OTROS	91	4.6	SI	7247368662	https://weidian.com/item.html?itemID=7247368662	https://si.geilicdn.com/pcitem1416021268-0a170000018eb0a162090a8134f0_1098_1098.jpg	https://si.geilicdn.com/pcitem1416021268-6c370000019aff9b866c0a210256_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-6c500000019aff9b32e90a20e284_1080_1080.jpg	https://si.geilicdn.com/pcitem1416021268-0e2e000001996fb930e00a20e273_1280_1280.jpg	https://si.geilicdn.com/wdseller1416021268-25c1000001907652eed10a20e672_1284_1548.jpg.webp	https://si.geilicdn.com/wdseller1416021268-260c00000190765502550a20e672_1080_1080.jpg.webp	https://si.geilicdn.com/wdseller1416021268-6763000001907655019c0a20e35c_1080_1080.jpg.webp	¡Serie A*J! ¡Versión de corte DGC/Dongguan! ¡Colección de generación J17!	
7146	Nike Air Force 1 '07 (H12 Batch)	Nike	ZAPATOS	41	4.7	SI	6565656900	https://weidian.com/item.html?itemID=6565656900	https://si.geilicdn.com/wdseller901794274622-7b760000019190e4c66f0a230115_960_960.jpg	https://si.geilicdn.com/wdseller1416021268-07960000018a1f7cba7f0a2313a0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-49740000018a1f7c1e850a8133ca_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-07890000018a1f7c945d0a22d51f_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1b270000018d0008233b0a8133ca_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-47460000018a1f7c2efc0a20e7c7_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-07310000018a1f7c7ee30a2305be_1080_1080.jpg	¡Serie A*J3! ¡Air Jordan de tercera generación! ¡Versión KZ/KX! ¡Nueva actualización! ¡Molde personalizado de Dongguan! ¡El lote más rentable!	
7147	Converse Chuck Taylor All Star (Retro Batch)	Converse	ZAPATOS	39	4.8	SI	7268884515	https://weidian.com/item.html?itemID=7268884515	https://si.geilicdn.com/pcitem1416021268-77f50000019aff9b52c10a23111a_1080_1080.jpg	https://si.geilicdn.com/open1703496000-1234478995-68ee00000189e1a194080a8115b5_960_961.jpg	https://si.geilicdn.com/open1703496000-1234478995-385b00000189e1a1927a0a230227_960_961.jpg	https://si.geilicdn.com/open1703496000-1234478995-24f900000189e1a190410a8133b5_951_949.jpg	https://si.geilicdn.com/pcitem1416021268-6b150000018e8c4402020a23136f_1098_1098.jpg	https://si.geilicdn.com/open1703496000-1234478995-250500000189e1a19b980a8133b5_949_948.jpg	https://si.geilicdn.com/open1703496000-1234478995-39cb00000189e1a19cc50a210559_960_961.jpg	Serie N*b! ¡Edición Presidente de ZC! 991/992/993/990/2002 ¡Enlace completo a toda la serie!	
7148	Supreme Box Logo T-Shirt (OG Batch)	Supreme	OTROS	70	4.7	SI	7404542787	https://weidian.com/item.html?itemID=7404542787	https://si.geilicdn.com/wdseller1416021268-47b10000018a1f7c5f390a23034c_1080_1080.jpg	https://si.geilicdn.com/open1703496000-1234478995-04fe00000195498accd60aa0834c_2560_2562.jpg	https://si.geilicdn.com/open1703496000-1234478995-057100000195498ad5de0a8115c2_2560_2562.jpg	https://si.geilicdn.com/open1703496000-1234478995-033e00000195498ade7d0aa08290_2016_1512.jpg	https://si.geilicdn.com/open1703496000-1234478995-03d200000195498ae30e0a22d249_2016_1512.jpg	https://si.geilicdn.com/open1703496000-1234478995-759300000195498aea0d0a23b491_2016_1512.jpg	https://si.geilicdn.com/open1703496000-1234478995-0df900000195498af3710a23b4de_2016_1512.jpg	Serie blgg! ¡Lote OK/VG! ¡Serie LED Track3.0!	
7149	New Balance 574 (LJR Batch)	New Balance	ZAPATOS	17	4.8	SI	7241981055	https://weidian.com/item.html?itemID=7241981055	https://si.geilicdn.com/pcitem1416021268-59df00000189e1a60a540a8134f0_1098_1098.jpg	https://si.geilicdn.com/open1703496000-1234478995-49cf0000018ff4f0102a0a22d234_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-5ad10000018ff4f011800a210298_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-33fc0000018ff4f0145c0a232357_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-4bb30000018ff4f015dc0a239383_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-13ee0000018ff4f017fe0a8115b5_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-47e50000018ff4f019750a8133b5_960_961.jpg	¡Serie Yeezy! ¡Versión verde x/Gx! ¡Corredor deslizante/de espuma! ¡La calidad de primer nivel en el mercado! Materiales originales! Siéntete libre de	
7150	Adidas Superstar (PK Batch)	Adidas	ZAPATOS	62	4.7	SI	7568033973	https://weidian.com/item.html?itemID=7568033973	https://si.geilicdn.com/open1703496000-1234478995-0b1e00000195498ac3810a8133b0_2560_2562.jpg	https://si.geilicdn.com/pcitem1416021268-63ae00000199cbc3239c0a23041a_960_960.jpg	https://si.geilicdn.com/wdseller1800766149-59ca00000199c8bfb07e0a23041a_1170_1170.jpg	https://si.geilicdn.com/pcitem1416021268-673500000199cbc104e10a20e672_4885_4885.jpg.webp				¡Serie A*J12! ¡Versión Gx! Actualizado continuamente...	
7151	Vans Old Skool (H12 Batch)	Vans	ZAPATOS	62	4.6	SI	6645697846	https://weidian.com/item.html?itemID=6645697846	https://si.geilicdn.com/open1703496000-1234478995-46000000018ff4f00dce0aa0233d_999_1001.jpg	https://si.geilicdn.com/wdseller1416021268-1a110000018dd0ec95d20a231418_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-23be0000018dd0eca2be0a2313e0_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1a190000018dd0ecaf8f0a231418_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-1a3d0000018dd0ecbe650a22d246_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-14620000018dd0eccca90a231447_1080_1080.jpg	https://si.geilicdn.com/wdseller1416021268-765b0000018dd0ecde200a239737_1080_1080.jpg	¡Serie Balenciaga! ¡Versión XA! París 7.0/Corredor! ¡Proceso de dispensación exclusivo de fábrica original de Xingang! Los colores van saliendo uno tr	
7152	Fila Disruptor II (OG Batch)		OTROS	45	4.6	SI	7638233612	https://weidian.com/item.html?itemID=7638233612	https://si.geilicdn.com/pcitem1416021268-5cf800000199cbc2f34c0a20e273_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-53c30000019b5504a6100a231316_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-50e10000019be1b8e8d60a231316_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-4fc10000019c089e0bbe0a23057e_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-1e470000019c089dedf90a231316_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-53c40000019c089dcd0d0a2315ef_960_960.jpg	https://si.geilicdn.com/pcitem1416021268-25d70000019b3470f2f80a20e284_4803_4803.jpg.webp	¡Serie M*ax95! ¡Lote SF! Los envíos están llegando...	
7153	Reebok Classic Leather (Retro Batch)	Reebok	ZAPATOS	29	4.9	SI	7219124817	https://weidian.com/item.html?itemID=7219124817	https://si.geilicdn.com/wdseller1416021268-1dab0000018dd0ec88790a2313a2_1080_1080.jpg	https://si.geilicdn.com/open1703496000-1234478995-50020000018db2f552c30a8133b5_816_816.jpg	https://si.geilicdn.com/open1703496000-1234478995-50370000018db2f554ca0a239631_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-3d200000018db2f5588a0a232357_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-56910000018db2f55a430a239383_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-17bf0000018db2f55c740a8115b5_999_1001.jpg	https://si.geilicdn.com/open1703496000-1234478995-04720000018db2f55e070a210559_999_1001.jpg	A*J1 ¡Serie baja! ¡Versión DT! Enlaces completos (1)	
7154	Champion Hoodie (LJR Batch)		OTROS	28	4.8	SI	7329112097	https://weidian.com/item.html?itemID=7329112097	https://si.geilicdn.com/pcitem1416021268-51ac0000019a3c2c82100a2102c5_960_955.jpg	https://si.geilicdn.com/open1703496000-1234478995-1f2f00000193f6289f950aa0834c_960_961.jpg	https://si.geilicdn.com/open1703496000-1234478995-54a600000193f628a9730a232357_960_961.jpg	https://si.geilicdn.com/open1703496000-1234478995-6eb300000193f628a7120a239383_960_961.jpg	https://si.geilicdn.com/pcitem1416021268-1fef00000199fda5cb940a20e284_960_957.jpg	https://si.geilicdn.com/pcitem1416021268-166800000199fda5b7770a20e7c7_960_957.jpg	https://si.geilicdn.com/pcitem1416021268-0ec90000019a531b99d50a811411_960_957.jpg	¡Serie A*F1! ¡Lote Gx real! Los envíos están llegando...	
